
timestamp,Fruges Wind Speed [100 m],Fruges Wind Direction [100 m]
20190504T1100,7.406079,2.3215332
20190504T1200,7.3437047,353.74597
20190504T1300,9.504735,358.19128
20190504T1400,10.911462,357.3736
20190504T1500,9.914131,351.2978
20190504T1600,9.79847,345.82196
20190504T1700,9.752948,344.5388
20190504T1800,10.434558,347.82855
20190504T1900,10.636729,350.80334
20190504T2000,10.493807,352.3332
20190504T2100,9.453041,353.92755
20190504T2200,8.769264,352.79395
20190504T2300,8.736704,354.74622
20190505T0000,8.202438,358.60284
20190505T0100,7.5059977,357.7094
20190505T0200,7.2111025,356.8202
20190505T0300,7.1175838,355.97174
20190505T0400,7.071068,351.8699
20190505T0500,7.200694,350.40686
20190505T0600,7.3979726,350.665
20190505T0700,7.256032,352.875
20190505T0800,6.9354167,354.2072
20190505T0900,6.6272163,354.8056
20190505T1000,8.205485,2.0952454
20190505T1100,7.100704,0.8069153
20190505T1200,6.4629717,351.99527
20190505T1300,6.576473,351.25385
20190505T1400,6.428064,354.6442
20190505T1500,6.4070277,357.31622
20190505T1600,6.8183575,355.79465
20190505T1700,7.125307,355.1696
20190505T1800,7.125307,355.1696
20190505T1900,6.7067127,357.43622
20190505T2000,5.7008767,1.0050812
20190505T2100,4.6173587,4.9697266
20190505T2200,4.002499,12.994629
20190505T2300,2.8792362,20.323135
20190506T0000,0.36055514,33.690063
20190506T0100,1.1401755,217.87498
20190506T0200,2.842534,230.7106
20190506T0300,4.5,233.1301
20190506T0400,5.8249464,235.49149
20190506T0500,6.4350605,237.05078
20190506T0600,6.488451,241.46002
20190506T0700,6.539113,246.57132
20190506T0800,6.462198,248.1986
20190506T0900,5.571355,248.9625
20190506T1000,6.113101,254.82709
20190506T1100,6.428841,254.66672
20190506T1200,7.31642,248.34401
20190506T1300,7.3824115,261.43085
20190506T1400,8.0,270.0
20190506T1500,7.905694,272.17474
20190506T1600,7.605919,272.2605
20190506T1700,7.5166483,273.8141
20190506T1800,6.926038,274.96973
20190506T1900,5.9413805,276.76617
20190506T2000,4.704253,272.43665
20190506T2100,4.4102154,266.0995
20190506T2200,4.3931766,258.17853
20190506T2300,4.368066,254.0546
20190507T0000,4.159327,242.8189
20190507T0100,4.080441,233.97263
20190507T0200,4.0459857,230.01312
20190507T0300,3.9698865,229.08562
20190507T0400,3.905125,219.80557
20190507T0500,4.080441,216.02737
20190507T0600,3.7161808,203.80594
20190507T0700,3.4058774,183.36646
20190507T0800,3.7013512,178.45184
20190507T0900,3.0413814,170.53767
20190507T1000,3.026549,172.40535
20190507T1100,3.5057096,183.2705
20190507T1200,5.1623635,188.91493
20190507T1300,5.6435804,187.12502
20190507T1400,5.7558665,187.98933
20190507T1500,5.7558665,187.98933
20190507T1600,5.842089,186.88173
20190507T1700,5.4451814,187.38605
20190507T1800,5.234501,186.58194
20190507T1900,4.738143,187.27501
20190507T2000,4.3289723,186.6325
20190507T2100,4.14367,188.32565
20190507T2200,4.3104525,183.9909
20190507T2300,4.539824,172.40535
20190508T0000,5.308484,176.7603
20190508T0100,5.885576,170.21759
20190508T0200,6.5520988,164.05461
20190508T0300,6.9079666,157.89055
20190508T0400,7.479305,150.35013
20190508T0500,8.127115,145.52779
20190508T0600,8.850988,147.926
20190508T0700,9.43663,152.89188
20190508T0800,9.646243,162.50424
20190508T0900,10.02846,170.81946
20190508T1000,10.801852,178.93909
20190508T1100,9.815294,188.79054
20190508T1200,8.99611,204.28583
20190508T1300,8.386895,230.80673
20190508T1400,8.095677,252.01266
20190508T1500,8.352245,253.30075
20190508T1600,8.184132,243.12186
20190508T1700,7.7201037,233.42697
20190508T1800,8.653323,236.30994
20190508T1900,8.660831,233.924
20190508T2000,7.8568444,227.57915
20190508T2100,7.1028166,215.25636
20190508T2200,7.3355303,207.61304
20190508T2300,7.6967525,204.56717
20190509T0000,8.409518,182.72632
20190509T0100,8.902246,181.28732
20190509T0200,9.208692,182.48955
20190509T0300,8.902246,181.28732
20190509T0400,8.009994,177.13759
20190509T0500,7.0342026,165.17352
20190509T0600,5.9808025,159.44395
20190509T0700,4.652956,151.78264
20190509T0800,3.2572994,162.1213
20190509T0900,2.2847319,203.1986
20190509T1000,3.640055,249.0755
20190509T1100,5.9135437,266.1215
20190509T1200,5.2392745,256.75946
20190509T1300,7.026379,245.62354
20190509T1400,7.4732857,245.4926
20190509T1500,8.325863,245.89777
20190509T1600,10.183319,252.27676
20190509T1700,13.0495205,256.7092
20190509T1800,12.563438,256.185
20190509T1900,12.111565,251.71466
20190509T2000,11.637869,250.94229
20190509T2100,11.456003,253.77982
20190509T2200,10.625442,251.9061
20190509T2300,10.088112,252.10388
20190510T0000,8.876937,255.65067
20190510T0100,8.158431,258.69006
20190510T0200,7.6295476,259.42648
20190510T0300,6.942622,258.36636
20190510T0400,6.3788714,256.39948
20190510T0500,6.428841,254.66672
20190510T0600,6.1351447,250.9744
20190510T0700,6.109828,248.89517
20190510T0800,6.041523,245.55606
20190510T0900,6.545991,251.28827
20190510T1000,5.9774575,252.47443
20190510T1100,5.565968,252.21611
20190510T1200,4.8826222,235.00798
20190510T1300,5.2430906,235.0975
20190510T1400,4.924429,240.83238
20190510T1500,4.2720017,249.44395
20190510T1600,2.751363,250.90651
20190510T1700,2.624881,252.25534
20190510T1800,1.8027756,266.8202
20190510T1900,0.22360681,333.43497
20190510T2000,0.8,89.99999
20190510T2100,2.059126,119.054596
20190510T2200,3.354102,116.56505
20190510T2300,3.8013155,125.36246
20190511T0000,4.204759,92.72631
20190511T0100,4.4553337,80.96051
20190511T0200,4.554119,70.76932
20190511T0300,4.382921,55.222168
20190511T0400,4.738143,44.144897
20190511T0500,4.472136,26.565033
20190511T0600,5.315073,4.3160095
20190511T0700,5.921149,355.156
20190511T0800,6.0299253,354.28943
20190511T0900,5.408327,356.8202
20190511T1000,4.9,360.0
20190511T1100,5.2086463,356.69812
20190511T1200,5.2773094,350.18073
20190511T1300,5.770615,351.02737
20190511T1400,5.656854,351.8699
20190511T1500,6.905071,349.992
20190511T1600,7.410803,356.90594
20190511T1700,7.0114193,356.7295
20190511T1800,7.2,360.0
20190511T1900,6.661081,7.765167
20190511T2000,5.5226803,5.194412
20190511T2100,5.508176,3.122116
20190511T2200,5.508176,3.122116
20190511T2300,5.423099,5.290085
20190512T0000,5.135173,6.7098236
20190512T0100,4.9365983,6.981064
20190512T0200,4.90408,2.3372803
20190512T0300,5.0,360.0
20190512T0400,4.909175,356.4965
20190512T0500,5.0039983,357.7094
20190512T0600,5.10392,2.2457428
20190512T0700,5.4744864,9.462311
20190512T0800,4.9335585,17.700424
20190512T0900,3.992493,22.067886
20190512T1000,6.003332,29.981628
20190512T1100,5.905929,28.30075
20190512T1200,5.7454333,31.476837
20190512T1300,5.866856,29.623734
20190512T1400,5.700877,21.614761
20190512T1500,5.724509,19.384506
20190512T1600,6.2297673,18.725784
20190512T1700,6.5787535,19.536652
20190512T1800,6.648308,21.161255
20190512T1900,6.762396,23.532349
20190512T2000,6.618912,26.952179
20190512T2100,6.8264194,31.827438
20190512T2200,6.9999995,36.86989
20190512T2300,7.1505246,42.16588
20190513T0000,7.0007143,45.57872
20190513T0100,7.262231,51.70984
20190513T0200,6.989278,56.082565
20190513T0300,7.2111025,56.30993
20190513T0400,7.3573093,58.90268
20190513T0500,7.206941,60.945396
20190513T0600,7.430343,61.020287
20190513T0700,7.247069,62.020523
20190513T0800,6.9778223,64.53666
20190513T0900,5.8309517,67.83366
20190513T1000,5.2924476,67.796524
20190513T1100,5.412947,64.85522
20190513T1200,5.3851647,58.671295
20190513T1300,5.9682493,58.706955
20190513T1400,6.2128897,56.82148
20190513T1500,6.6030297,54.86579
20190513T1600,6.8600287,53.29715
20190513T1700,7.3600273,53.28579
20190513T1800,7.683749,51.34018
20190513T1900,7.939773,49.085617
20190513T2000,7.7781744,44.999985
20190513T2100,7.930952,41.933502
20190513T2200,8.348653,43.058502
20190513T2300,8.354639,47.910828
20190514T0000,8.527602,50.71057
20190514T0100,8.487638,55.560997
20190514T0200,8.372574,60.679512
20190514T0300,8.184132,63.121857
20190514T0400,8.236504,60.945396
20190514T0500,8.236504,60.945396
20190514T0600,8.100617,61.220192
20190514T0700,7.9624114,64.722275
20190514T0800,7.484651,67.203476
20190514T0900,6.539113,66.571304
20190514T1000,6.530697,64.61209
20190514T1100,6.931811,63.43495
20190514T1200,6.741661,57.72435
20190514T1300,7.2111025,56.30993
20190514T1400,7.6216793,51.927216
20190514T1500,8.105554,51.009003
20190514T1600,7.964923,51.115494
20190514T1700,8.028075,50.559937
20190514T1800,8.309633,50.370987
20190514T1900,8.105554,51.009003
20190514T2000,7.50733,48.239685
20190514T2100,7.5690155,46.605988
20190514T2200,7.7155685,47.62639
20190514T2300,7.7336926,49.72014
20190515T0000,8.105554,51.009003
20190515T0100,8.013114,60.875946
20190515T0200,7.5272837,70.60219
20190515T0300,7.088018,73.61045
20190515T0400,7.05195,71.82198
20190515T0500,6.76757,71.029594
20190515T0600,6.8963757,73.141594
20190515T0700,6.888396,76.56897
20190515T0800,6.2968245,79.93931
20190515T0900,4.7518415,81.52885
20190515T1000,3.9623227,79.82449
20190515T1100,3.8470767,81.02737
20190515T1200,4.3829217,62.85031
20190515T1300,5.333854,59.58893
20190515T1400,5.6035705,55.1755
20190515T1500,5.8258047,50.572174
20190515T1600,6.0827627,46.3322
20190515T1700,6.43506,45.629593
20190515T1800,6.794115,47.38594
20190515T1900,6.811754,49.76364
20190515T2000,6.652819,47.43663
20190515T2100,6.7178864,44.396896
20190515T2200,6.9310894,46.16913
20190515T2300,7.0213957,54.27259
20190516T0000,7.932213,56.30993
20190516T0100,7.4323616,66.194046
20190516T0200,6.8709536,68.66314
20190516T0300,6.844706,64.93253
20190516T0400,7.3409805,65.87901
20190516T0500,7.7077885,67.09423
20190516T0600,7.9120164,69.274445
20190516T0700,7.28011,74.054596
20190516T0800,6.718631,75.34325
20190516T0900,5.4120235,73.90918
20190516T1000,5.059644,71.56504
20190516T1100,5.1078367,66.94869
20190516T1200,6.1717095,63.019768
20190516T1300,6.71193,65.3441
20190516T1400,6.797794,63.81189
20190516T1500,6.5764737,61.876274
20190516T1600,6.1717095,63.019768
20190516T1700,5.770615,62.102737
20190516T1800,5.714018,57.14428
20190516T1900,6.3890533,50.079605
20190516T2000,6.621933,38.254425
20190516T2100,6.9641943,32.09259
20190516T2200,7.3573093,31.097305
20190516T2300,6.774216,31.108795
20190517T0000,6.7779055,21.64444
20190517T0100,6.88767,25.820984
20190517T0200,6.723095,30.37912
20190517T0300,6.5802736,36.347458
20190517T0400,6.224147,43.69803
20190517T0500,5.8258047,50.572174
20190517T0600,5.060632,60.39554
20190517T0700,4.9193497,63.43495
20190517T0800,4.8877397,59.237274
20190517T0900,4.494441,57.72435
20190517T1000,4.837354,60.25511
20190517T1100,4.651881,64.53666
20190517T1200,3.733631,69.62356
20190517T1300,2.8231187,67.067894
20190517T1400,2.4413111,55.007973
20190517T1500,2.624881,40.364532
20190517T1600,2.5553863,30.579224
20190517T1700,2.6627054,34.286865
20190517T1800,3.0610456,38.367477
20190517T1900,3.3421547,38.927536
20190517T2000,4.0360875,41.987213
20190517T2100,4.3863425,46.847595
20190517T2200,4.4407206,54.16234
20190517T2300,4.3382025,64.02559
20190518T0000,4.6957426,63.43495
20190518T0100,4.90408,69.71744
20190518T0200,4.9040794,73.41266
20190518T0300,4.90408,69.71744
20190518T0400,5.1264024,69.443954
20190518T0500,5.2000003,67.380135
20190518T0600,5.314132,70.20111
20190518T0700,5.440588,72.89727
20190518T0800,5.141984,76.504265
20190518T0900,4.1231055,75.96376
20190518T1000,3.2280025,73.8108
20190518T1100,3.4525354,79.99202
20190518T1200,3.522783,83.480194
20190518T1300,3.0413814,80.537674
20190518T1400,2.570992,76.504265
20190518T1500,2.4698179,68.62937
20190518T1600,3.1016126,69.22774
20190518T1700,3.4014702,65.69545
20190518T1800,3.9357338,62.783897
20190518T1900,5.080354,53.806786
20190518T2000,5.186521,56.00354
20190518T2100,4.8795495,44.169678
20190518T2200,5.3814497,41.987198
20190518T2300,5.8137765,49.184906
20190519T0000,5.7982755,44.999985
20190519T0100,5.9464273,47.726303
20190519T0200,5.5865912,44.274765
20190519T0300,5.360038,36.656097
20190519T0400,5.491812,33.111343
20190519T0500,5.408327,33.690063
20190519T0600,5.60803,31.138962
20190519T0700,5.8137765,26.565033
20190519T0800,5.7384667,22.54306
20190519T0900,4.8332186,24.443954
20190519T1000,5.011986,28.610443
20190519T1100,5.5758405,32.549988
20190519T1200,6.2008066,37.79393
20190519T1300,5.215362,32.47119
20190519T1400,4.753946,22.249008
20190519T1500,4.876474,15.461212
20190519T1600,5.261178,8.74614
20190519T1700,5.7558665,7.9893036
20190519T1800,5.770615,8.972626
20190519T1900,5.1478148,7.8152924
20190519T2000,5.0249376,5.7105865
20190519T2100,4.9162993,4.666855
20190519T2200,5.4332314,6.340164
20190519T2300,5.1,360.0
20190520T0000,4.8507733,351.70285
20190520T0100,5.124451,342.9795
20190520T0200,5.5461698,334.359
20190520T0300,5.9682493,328.70697
20190520T0400,6.242595,324.7824
20190520T0500,6.2177167,332.19855
20190520T0600,6.0876927,345.7355
20190520T0700,5.67186,350.8698
20190520T0800,6.4132676,349.2157
20190520T0900,6.648308,353.08878
20190520T1000,6.2128897,356.30862
20190520T1100,5.707889,356.98724
20190520T1200,4.8270073,346.82745
20190520T1300,6.1684685,343.03387
20190520T1400,7.0611615,347.73523
20190520T1500,7.05762,352.67358
20190520T1600,6.926038,355.03027
20190520T1700,6.926038,355.03027
20190520T1800,6.236986,347.96942
20190520T1900,5.456189,333.90457
20190520T2000,4.750789,329.65674
20190520T2100,4.5803933,323.88068
20190520T2200,5.0447993,320.63068
20190520T2300,4.6400433,322.88315
20190521T0000,3.2280025,343.8108
20190521T0100,1.9313208,338.7495
20190521T0200,1.6401219,307.5686
20190521T0300,2.385372,303.02386
20190521T0400,3.0,306.8699
20190521T0500,3.0413814,313.6678
20190521T0600,3.1827662,316.273
20190521T0700,3.753665,318.2397
20190521T0800,3.6891732,327.17145
20190521T0900,3.383785,341.0296
20190521T1000,3.8639357,349.5625
20190521T1100,3.6055512,340.55997
20190521T1200,3.1953092,339.8637
20190521T1300,3.8013155,333.43497
20190521T1400,4.2190046,328.57043
20190521T1500,4.5793014,328.39252
20190521T1600,4.614109,330.1011
20190521T1700,4.9739323,329.82648
20190521T1800,4.837354,330.25513
20190521T1900,4.294182,332.24146
20190521T2000,3.847077,332.10272
20190521T2100,3.2202482,323.84183
20190521T2200,2.4698176,328.24054
20190521T2300,1.1,360.0
20190522T0000,1.8439089,40.601288
20190522T0100,1.8439089,102.52881
20190522T0200,2.6832817,153.43495
20190522T0300,3.5,180.0
20190522T0400,4.2720017,196.31386
20190522T0500,5.1478148,204.0755
20190522T0600,5.3851647,211.32869
20190522T0700,5.4037023,218.991
20190522T0800,4.89183,229.14462
20190522T0900,3.535534,241.26021
20190522T1000,3.2572994,252.1213
20190522T1100,3.1320918,253.30075
20190522T1200,2.7018514,267.8789
20190522T1300,2.8071337,274.08563
20190522T1400,2.6172504,276.58194
20190522T1500,2.6019223,272.2026
20190522T1600,2.9,270.0
20190522T1700,2.9,270.0
20190522T1800,2.7,270.0
20190522T1900,2.6019223,267.7974
20190522T2000,2.915476,275.90616
20190522T2100,3.0594118,281.30994
20190522T2200,2.5495098,281.30994
20190522T2300,1.8027756,266.8202
20190523T0000,2.7294688,241.55707
20190523T0100,3.0413814,226.33223
20190523T0200,3.1890438,221.18593
20190523T0300,3.5468295,229.57393
20190523T0400,3.847077,242.10274
20190523T0500,3.8013155,243.43495
20190523T0600,3.4985712,239.03625
20190523T0700,3.3015149,234.86581
20190523T0800,3.04795,228.9909
20190523T0900,2.5,216.8699
20190523T1000,1.9723083,210.46555
20190523T1100,2.385372,213.02386
20190523T1200,3.224903,209.74489
20190523T1300,3.8275318,213.27489
20190523T1400,4.62277,218.85338
20190523T1500,5.307542,227.29062
20190523T1600,4.89183,229.14462
20190523T1700,4.5343137,228.57634
20190523T1800,4.243819,235.561
20190523T1900,3.9357338,242.78389
20190523T2000,4.1,257.31964
20190523T2100,4.7095647,266.34778
20190523T2200,5.1,270.0
20190523T2300,5.2,270.0
20190524T0000,5.308484,266.7603
20190524T0100,5.135173,263.29016
20190524T0200,5.375872,260.36246
20190524T0300,5.9841456,260.38028
20190524T0400,5.6885853,259.87534
20190524T0500,5.5108986,258.48618
20190524T0600,5.7870545,260.04938
20190524T0700,5.4744864,260.5377
20190524T0800,4.440721,262.23483
20190524T0900,3.3136082,264.80557
20190524T1000,2.7,270.0
20190524T1100,2.6925821,285.06848
20190524T1200,2.8792362,339.67688
20190524T1300,3.0,360.0
20190524T1400,3.3015149,1.7356873
20190524T1500,3.5057096,3.2704926
20190524T1600,3.6,360.0
20190524T1700,3.8327534,352.50415
20190524T1800,4.4922156,343.1786
20190524T1900,4.701064,336.16125
20190524T2000,4.701064,321.91125
20190524T2100,5.060632,307.7757
20190524T2200,5.147815,299.0546
20190524T2300,4.88467,292.89056
20190525T0000,4.8270073,283.17255
20190525T0100,5.021952,282.65256
20190525T0200,5.2392745,283.24054
20190525T0300,5.1546097,288.08344
20190525T0400,5.3310413,293.1986
20190525T0500,5.162364,301.5348
20190525T0600,4.545327,309.64417
20190525T0700,3.8183768,315.0
20190525T0800,3.1890438,311.1859
20190525T0900,2.7730849,295.64102
20190525T1000,3.5510561,302.34747
20190525T1100,3.8948684,311.87787
20190525T1200,3.3941126,315.0
20190525T1300,3.4409301,305.5377
20190525T1400,4.4407206,305.83765
20190525T1500,4.9406476,305.94214
20190525T1600,4.9396353,301.7595
20190525T1700,5.188449,297.55283
20190525T1800,5.565968,287.78387
20190525T1900,5.4341516,282.75754
20190525T2000,4.6270943,276.20346
20190525T2100,4.504442,267.4552
20190525T2200,5.0447993,256.23923
20190525T2300,5.664804,249.32558
20190526T0000,5.714018,237.14429
20190526T0100,6.080296,233.69551
20190526T0200,6.4202805,232.59465
20190526T0300,6.4899926,236.30994
20190526T0400,6.5734315,236.79343
20190526T0500,6.9641943,237.90741
20190526T0600,7.2401657,237.40742
20190526T0700,6.9065185,235.61966
20190526T0800,7.741447,241.44861
20190526T0900,7.930952,246.99113
20190526T1000,8.53815,251.56506
20190526T1100,9.176056,253.53998
20190526T1200,8.352245,253.30075
20190526T1300,8.234683,245.61363
20190526T1400,8.459906,241.01118
20190526T1500,9.141663,239.78868
20190526T1600,9.841239,242.133
20190526T1700,10.2459755,245.1858
20190526T1800,10.2956295,245.9245
20190526T1900,10.640489,248.49857
20190526T2000,8.802272,248.6821
20190526T2100,7.8294315,245.07153
20190526T2200,8.185964,244.68712
20190526T2300,9.007774,247.1355
20190527T0000,9.265528,251.76059
20190527T0100,8.793179,252.80145
20190527T0200,8.6122,257.2547
20190527T0300,7.324616,265.30133
20190527T0400,5.7428217,277.00128
20190527T0500,3.8897302,287.96915
20190527T0600,2.9529645,298.30078
20190527T0700,2.745906,303.11136
20190527T0800,2.059126,299.0546
20190527T0900,1.2041595,265.23636
20190527T1000,1.8788295,244.79889
20190527T1100,4.9,270.0
20190527T1200,5.400926,271.0609
20190527T1300,6.500769,269.1186
20190527T1400,6.4629717,261.9953
20190527T1500,7.218033,259.62415
20190527T1600,7.7103825,260.29333
20190527T1700,8.075271,262.17093
20190527T1800,8.670064,262.71106
20190527T1900,8.747571,259.46082
20190527T2000,8.17435,255.11374
20190527T2100,8.000625,251.79152
20190527T2200,8.448077,253.49564
20190527T2300,8.352245,253.30075
20190528T0000,8.579627,248.81866
20190528T0100,8.561542,255.80145
20190528T0200,8.260751,276.95297
20190528T0300,5.830952,275.90616
20190528T0400,6.0133185,266.1859
